"","team","conf","barthag","barthag_rk","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_t","adj_t_rk","wab","nc_elite_sos","nc_fut_sos","nc_cur_sos","ov_elite_sos","ov_fut_sos","ov_cur_sos","seed","year"
"208","Lamar","Slnd",0.390923,208,101.142,231,105.118,189,68.8492,202,-9.6501935891184,8,0.3135,0.3135,7,0.3021,0.3021,NA,2018
"209","Kent St.","MAC",0.386254,209,101.651,221,105.827,199,69.8032,155,-10.502193280504,15,0.4408,0.4408,13,0.4665,0.4665,NA,2018
"210","George Mason","A10",0.385419,210,101.444,225,105.645,197,70.1225,129,-9.7743378370574,17,0.4559,0.4559,15,0.5112,0.5112,NA,2018
"211","Coastal Carolina","SB",0.384868,211,100.954,237,105.156,190,68.9304,196,-13.123974999897,10,0.4059,0.4059,10,0.4182,0.4182,NA,2018
"212","Texas St.","SB",0.376522,212,99.7428,253,104.214,172,63.9534,347,-12.904961706453,6,0.2814,0.2814,10,0.4114,0.4114,NA,2018
"213","Louisiana Monroe","SB",0.374953,213,100.096,246,104.644,179,67.0746,286,-9.5329035340495,14,0.3328,0.3328,12,0.4102,0.4102,NA,2018
"214","South Alabama","SB",0.374803,214,96.7656,304,101.168,109,71.4284,71,-12.430986462593,11,0.3305,0.3305,12,0.4211,0.4211,NA,2018
"215","Fairfield","MAAC",0.374253,215,100.993,236,105.609,195,71.6101,64,-10.525881036896,21,0.5026,0.5026,12,0.4076,0.4076,NA,2018
"216","Columbia","Ivy",0.369779,216,107.854,104,112.972,321,71.107,82,-13.618140662743,20,0.4368,0.4368,15,0.4293,0.4293,NA,2018
"217","Tennessee St.","OVC",0.36731,217,96.313,310,100.977,107,66.6959,307,-9.4487285789282,23,0.459,0.459,14,0.4091,0.4091,NA,2018
"218","Colorado St.","MWC",0.365935,218,102.04,208,107.036,230,71.0031,88,-11.91276756734,18,0.4919,0.4919,20,0.5741,0.5741,NA,2018
"219","Stony Brook","AE",0.365246,219,96.1303,314,100.863,105,69.5942,164,-12.754756552215,18,0.4926,0.4926,14,0.4416,0.4416,NA,2018
"220","Akron","MAC",0.36337,220,102.396,204,107.513,238,68.8554,200,-12.117574869122,12,0.3935,0.3935,12,0.4572,0.4572,NA,2018
